"id","parent_id","name","fullname","parent_name","name_ru","vehicle_type_id","slug","source","parent_model_id","freq"
18686,18685,"30 Fly","","Intermare","",6,"30fly","ilya_add",NULL,0
18687,18685,"42","","Intermare","",6,"42","ilya_add",NULL,0
18688,NULL,"Pursuit","Pursuit","","",NULL,"pursuit","ilya_add",NULL,0
18689,18688,"Offshore","","Pursuit","",6,"offshore","ilya_add",NULL,0
18690,18688,"SF345","","Pursuit","",6,"sf345","ilya_add",NULL,0
18691,NULL,"Vator","Vator","","",NULL,"vator","ilya_add",NULL,0
18692,18691,"17","","Vator","",6,"17","ilya_add",NULL,0
18693,NULL,"СПЭВ","СПЭВ","","",NULL,"spev","ilya_add",NULL,0
18694,18693,"Phoenix","","СПЭВ","",6,"phoenix","ilya_add",NULL,0
18695,18693,"Стрелка","","СПЭВ","",6,"strelka","ilya_add",NULL,0
18696,NULL,"Cobra","Cobra","","",NULL,"cobra","ilya_add",NULL,0
18697,18696,"1650","","Cobra","",6,"1650","ilya_add",NULL,0
18698,18696,"1850","","Cobra","",6,"1850","ilya_add",NULL,0
18699,18696,"Cobra Elegance 2050","","Cobra","",6,"elegance2050","ilya_add",NULL,0
18700,NULL,"Jacabo B.V.","Jacabo B.V.","","",NULL,"jacabobv","ilya_add",NULL,0
18701,18700,"12.25 SL Deluxe","","Jacabo B.V.","",6,"1225sldeluxe","ilya_add",NULL,0
18702,NULL,"Quicksilver","Quicksilver","","",NULL,"quicksilver","ilya_add",NULL,0
18703,18702,"Activ","","Quicksilver","",6,"activ","ilya_add",NULL,0
18704,18702,"Cruiser","","Quicksilver","",6,"cruiser","ilya_add",NULL,0
18705,18702,"Pilothouse","","Quicksilver","",6,"pilothouse","ilya_add",NULL,0
18706,18702,"Sport","","Quicksilver","",6,"sport","ilya_add",NULL,0
18707,18702,"Weekend","","Quicksilver","",6,"weekend","ilya_add",NULL,0
18708,18702,"Commander","","Quicksilver","",6,"commander","ilya_add",NULL,0
18709,18702,"Flamingo","","Quicksilver","",6,"flamingo","ilya_add",NULL,0
18710,NULL,"Velvette Marine","Velvette Marine","","",NULL,"velvettemarine","ilya_add",NULL,0
18711,18710,"Active","","Velvette Marine","",6,"active","ilya_add",NULL,0
18712,18710,"Euphoria","","Velvette Marine","",6,"euphoria","ilya_add",NULL,0
18713,18710,"Image","","Velvette Marine","",6,"image","ilya_add",NULL,0
18714,18710,"Marine","","Velvette Marine","",6,"marine","ilya_add",NULL,0
18715,NULL,"ССРЗ им. Бутякова С.Н.","ССРЗ им. Бутякова С.Н.","","",NULL,"ssrzimbutyakovasn","ilya_add",NULL,0
18716,18715,"Урга","","ССРЗ им. Бутякова С.Н.","",6,"urga","ilya_add",NULL,0
18717,NULL,"Cobrey","Cobrey","","",NULL,"cobrey","ilya_add",NULL,0
18718,18717,"250 SC","","Cobrey","",6,"250sc","ilya_add",NULL,0
18719,18717,"260 SC","","Cobrey","",6,"260sc","ilya_add",NULL,0
18720,NULL,"Janmor","Janmor","","",NULL,"janmor","ilya_add",NULL,0
18721,18720,"530","","Janmor","",6,"530","ilya_add",NULL,0
18722,NULL,"Quintrex","Quintrex","","",NULL,"quintrex","ilya_add",NULL,0
18723,18722,"Cruiseabout","","Quintrex","",6,"cruiseabout","ilya_add",NULL,0
18724,NULL,"Viare","Viare","","",NULL,"viare","ilya_add",NULL,0
18725,18724,"20 Madras","","Viare","",6,"20madras","ilya_add",NULL,0
18726,18724,"26 Velvet","","Viare","",6,"26velvet","ilya_add",NULL,0
18727,18724,"35 VELVET SPORT","","Viare","",6,"35velvetsport","ilya_add",NULL,0
18728,18724,"SL 108","","Viare","",6,"sl108","ilya_add",NULL,0
18729,NULL,"Стеклопластик","Стеклопластик","","",NULL,"stekloplastik","ilya_add",NULL,0
18730,18729,"РШПМ 5.5","","Стеклопластик","",6,"rshpm55","ilya_add",NULL,0
18731,NULL,"Cortina","Cortina","","",NULL,"cortina","ilya_add",NULL,0
18732,18731,"555","","Cortina","",6,"555","ilya_add",NULL,0
18733,NULL,"Jeanneau","Jeanneau","","",NULL,"jeanneau","ilya_add",NULL,0
18734,18733,"Cap Camarat","","Jeanneau","",6,"capcamarat","ilya_add",NULL,0
18735,18733,"Leader 605","","Jeanneau","",6,"leader605","ilya_add",NULL,0
18736,18733,"Merry Fisher","","Jeanneau","",6,"merryfisher","ilya_add",NULL,0
18737,18733,"Runabout","","Jeanneau","",6,"runabout","ilya_add",NULL,0
18738,18733,"Sun Odyssey","","Jeanneau","",6,"sunodyssey","ilya_add",NULL,0
18739,18733,"Leader 545","","Jeanneau","",6,"leader545","ilya_add",NULL,0
18740,18733,"Leader 805","","Jeanneau","",6,"leader805","ilya_add",NULL,0
18741,18733,"Prestige","","Jeanneau","",6,"prestige","ilya_add",NULL,0
18742,18733,"Sun Fast","","Jeanneau","",6,"sunfast","ilya_add",NULL,0
18743,NULL,"R-Craft","R-Craft","","",NULL,"rcraft","ilya_add",NULL,0
18744,18743,"175","","R-Craft","",6,"175","ilya_add",NULL,0
18745,NULL,"Viknes","Viknes","","",NULL,"viknes","ilya_add",NULL,0
18746,18745,"1030","","Viknes","",6,"1030","ilya_add",NULL,0
18747,18745,"1080","","Viknes","",6,"1080","ilya_add",NULL,0
18748,18745,"770","","Viknes","",6,"770","ilya_add",NULL,0
18749,18745,"830","","Viknes","",6,"830","ilya_add",NULL,0
18750,18745,"930","","Viknes","",6,"930","ilya_add",NULL,0
18751,NULL,"Стрелец","Стрелец","","",NULL,"strelets","ilya_add",NULL,0
18752,18751,"КС","","Стрелец","",6,"ks","ilya_add",NULL,0
18753,NULL,"Cranchi","Cranchi","","",NULL,"cranchi","ilya_add",NULL,0
18754,18753,"Atlantique","","Cranchi","",6,"atlantique","ilya_add",NULL,0
18755,18753,"Endurance","","Cranchi","",6,"endurance","ilya_add",NULL,0
18756,18753,"Mediterranee","","Cranchi","",6,"mediterranee","ilya_add",NULL,0
18757,18753,"Pelican","","Cranchi","",6,"pelican","ilya_add",NULL,0
18758,18753,"Zaffiro","","Cranchi","",6,"zaffiro","ilya_add",NULL,0
18759,18753,"CSL","","Cranchi","",6,"csl","ilya_add",NULL,0
18760,NULL,"Kaisla","Kaisla","","",NULL,"kaisla","ilya_add",NULL,0
18761,18760,"460","","Kaisla","",6,"460","ilya_add",NULL,0
18762,18760,"525","","Kaisla","",6,"525","ilya_add",NULL,0
18763,18760,"550HT","","Kaisla","",6,"550ht","ilya_add",NULL,0
18764,18760,"550MC","","Kaisla","",6,"550mc","ilya_add",NULL,0
18765,NULL,"Ranieri","Ranieri","","",NULL,"ranieri","ilya_add",NULL,0
18766,18765,"CRUISER","","Ranieri","",6,"cruiser","ilya_add",NULL,0
18767,18765,"OPEN","","Ranieri","",6,"open","ilya_add",NULL,0
18768,18765,"SUNDECK","","Ranieri","",6,"sundeck","ilya_add",NULL,0
18769,NULL,"VIP","VIP","","",NULL,"vip","ilya_add",NULL,0
18770,18769,"185","","VIP","",6,"185","ilya_add",NULL,0
18771,NULL,"Стриж","Стриж","","",NULL,"strizh","ilya_add",NULL,0
18772,18771,"Стриж","","Стриж","",6,"strizh","ilya_add",NULL,0
18773,NULL,"Crescent","Crescent","","",NULL,"crescent","ilya_add",NULL,0
18774,18773,"Virgo","","Crescent","",6,"virgo","ilya_add",NULL,0
18775,NULL,"Karnic","Karnic","","",NULL,"karnic","ilya_add",NULL,0
18776,18775,"Bluewater 2050 WA","","Karnic","",6,"bluewater2050wa","ilya_add",NULL,0
18777,18775,"Bluewater 2250","","Karnic","",6,"bluewater2250","ilya_add",NULL,0
18778,18775,"Bluewater 2460","","Karnic","",6,"bluewater2460","ilya_add",NULL,0
18779,NULL,"Regal","Regal","","",NULL,"regal","ilya_add",NULL,0
18780,18779,"1800 LSR","","Regal","",6,"1800lsr","ilya_add",NULL,0
18781,18779,"2150 LSC","","Regal","",6,"2150lsc","ilya_add",NULL,0
18782,18779,"2465 Commodore","","Regal","",6,"2465commodore","ilya_add",NULL,0
18783,18779,"2665 Commodore","","Regal","",6,"2665commodore","ilya_add",NULL,0
18784,18779,"2960 Commodore","","Regal","",6,"2960commodore","ilya_add",NULL,0
18785,18779,"2000 Bowrider","","Regal","",6,"2000bowrider","ilya_add",NULL,0
18786,18779,"2250 Cuddy","","Regal","",6,"2250cuddy","ilya_add",NULL,0
18787,18779,"2550 LSC","","Regal","",6,"2550lsc","ilya_add",NULL,0
18788,18779,"2750 Cuddy","","Regal","",6,"2750cuddy","ilya_add",NULL,0
18789,18779,"3060","","Regal","",6,"3060","ilya_add",NULL,0
18790,18779,"2100 RX","","Regal","",6,"2100rx","ilya_add",NULL,0
18791,18779,"2450 Cuddy","","Regal","",6,"2450cuddy","ilya_add",NULL,0
